trial	mean_acc	n_ok_folds	n_fail_folds	params_json
623	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
624	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
625	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
626	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
627	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
628	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
629	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
630	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
631	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
632	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "no_re"}
633	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "no_re"}
634	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
635	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
636	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
637	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
638	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
639	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
640	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
641	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
642	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
643	0.5	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
644	0.4636363636363637	5	0	{"model__hidden_units": 15, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
645	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 0, "model__random_type": "normal", "model__treinador": "no_re"}
646	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 0, "model__random_type": "uniform", "model__treinador": "no_re"}
647	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "no_re"}
648	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "no_re"}
649	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "no_re"}
650	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "no_re"}
651	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
652	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
653	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
654	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
655	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
656	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
657	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
658	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
659	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
660	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 7, "model__random_type": "uniform", "model__treinador": "no_re"}
661	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "normal", "model__treinador": "no_re"}
662	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
663	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
664	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
665	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
666	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
667	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
668	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
669	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
670	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
671	0.6454545454545454	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
672	0.5545454545454545	5	0	{"model__hidden_units": 15, "model__activation_function": "tanh", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
673	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 0, "model__random_type": "normal", "model__treinador": "no_re"}
674	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 0, "model__random_type": "uniform", "model__treinador": "no_re"}
675	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "no_re"}
676	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "no_re"}
677	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "no_re"}
678	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "no_re"}
679	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "no_re"}
680	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "no_re"}
681	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "no_re"}
682	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "no_re"}
683	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "no_re"}
684	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "no_re"}
685	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "no_re"}
686	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "no_re"}
687	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "no_re"}
688	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "no_re"}
689	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "no_re"}
690	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "no_re"}
691	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "no_re"}
692	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "no_re"}
693	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "no_re"}
694	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "no_re"}
695	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "no_re"}
696	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "no_re"}
697	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "no_re"}
698	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "no_re"}
699	0.6727272727272726	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "no_re"}
700	0.6818181818181818	5	0	{"model__hidden_units": 15, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "no_re"}
